"Plot Title: QuestU_Remote_Weather_Station pre c-ston"
"#","Date Time, GMT-07:00","Rain, mm (LGR S/N: 10666706, SEN S/N: 10573345, LBL: Rain)","Temp, °C (LGR S/N: 10666706, SEN S/N: 10658214, LBL: Temp)","RH, % (LGR S/N: 10666706, SEN S/N: 10658214, LBL: RH)","Wind Direction, ø (LGR S/N: 10666706, SEN S/N: 10663457, LBL: Wind Direct.)","Wind Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Wind Speed)","Gust Speed, m/s (LGR S/N: 10666706, SEN S/N: 10663496, LBL: Gusts)"
1181,10/05/15 04:04:59  PM,0.00,20.746,42.100,70.2,0.00,1.51
1182,10/05/15 04:19:59  PM,0.00,20.722,42.600,57.6,0.00,1.26
1183,10/05/15 04:34:59  PM,0.00,19.984,45.800,53.3,0.00,0.76
1184,10/05/15 04:49:59  PM,0.00,20.079,47.900,53.3,0.00,0.25
1185,10/05/15 05:04:59  PM,0.00,20.698,45.600,53.3,0.00,0.25
1186,10/05/15 05:19:59  PM,0.00,20.531,46.100,53.3,0.00,0.00
1187,10/05/15 05:34:59  PM,0.00,19.246,59.000,53.3,0.00,0.00
1188,10/05/15 05:49:59  PM,0.00,17.677,66.800,53.3,0.00,0.00
1189,10/05/15 06:04:59  PM,0.00,15.963,74.500,53.3,0.00,0.00
1190,10/05/15 06:19:59  PM,0.00,14.697,80.600,53.3,0.00,0.00
1191,10/05/15 06:34:59  PM,0.00,13.954,82.300,53.3,0.00,0.00
1192,10/05/15 06:49:59  PM,0.00,13.666,83.100,53.3,0.00,0.25
1193,10/05/15 07:04:59  PM,0.00,13.762,82.700,53.3,0.00,0.25
1194,10/05/15 07:19:59  PM,0.00,13.978,81.700,124.9,0.00,2.01
1195,10/05/15 07:34:59  PM,0.00,14.409,80.700,155.8,0.00,1.76
1196,10/05/15 07:49:59  PM,0.00,13.401,81.900,178.3,0.00,0.76
1197,10/05/15 08:04:59  PM,0.00,13.714,79.300,175.5,0.00,0.76
1198,10/05/15 08:19:59  PM,0.00,13.233,79.500,168.5,0.00,0.50
1199,10/05/15 08:34:59  PM,0.00,13.112,79.200,171.3,0.00,1.51
1200,10/05/15 08:49:59  PM,0.00,13.040,78.300,165.7,0.00,1.76
1201,10/05/15 09:04:59  PM,0.00,13.281,76.400,176.9,0.00,1.51
1202,10/05/15 09:19:59  PM,0.00,12.558,78.200,126.4,0.00,1.01
1203,10/05/15 09:34:59  PM,0.00,12.847,75.800,157.2,0.00,1.51
1204,10/05/15 09:49:59  PM,0.00,13.112,74.500,143.2,0.00,1.51
1205,10/05/15 10:04:59  PM,0.00,12.243,78.600,157.2,0.00,0.76
1206,10/05/15 10:19:59  PM,0.00,12.147,77.700,178.3,0.00,0.76
1207,10/05/15 10:34:59  PM,0.00,10.858,85.500,179.7,0.00,0.25
1208,10/05/15 10:49:59  PM,0.00,11.662,79.200,168.5,0.00,1.01
1209,10/05/15 11:04:59  PM,0.00,12.074,76.800,165.7,0.00,1.76
1210,10/05/15 11:19:59  PM,0.00,11.589,77.200,160.0,0.00,0.76
1211,10/05/15 11:34:59  PM,0.00,12.001,75.400,160.0,0.00,1.01
1212,10/05/15 11:49:59  PM,0.00,10.834,80.900,158.6,0.00,0.76
1213,10/06/15 12:04:59  AM,0.00,11.613,76.400,171.3,0.00,1.51
1214,10/06/15 12:19:59  AM,0.00,11.248,78.500,209.2,0.00,0.50
1215,10/06/15 12:34:59  AM,0.00,11.492,76.200,147.4,0.00,1.26
1216,10/06/15 12:49:59  AM,0.00,11.346,76.100,157.2,0.00,0.76
1217,10/06/15 01:04:59  AM,0.00,11.224,76.600,174.1,0.00,1.01
1218,10/06/15 01:19:59  AM,0.00,11.248,76.800,193.7,0.00,0.76
1219,10/06/15 01:34:59  AM,0.00,9.879,83.200,198.0,0.00,0.25
1220,10/06/15 01:49:59  AM,0.00,10.565,79.200,168.5,0.00,0.50
1221,10/06/15 02:04:59  AM,0.00,10.198,79.600,172.7,0.00,1.26
1222,10/06/15 02:19:59  AM,0.00,10.345,79.100,172.7,0.00,2.01
1223,10/06/15 02:34:59  AM,0.00,10.590,78.100,168.5,0.00,0.50
1224,10/06/15 02:49:59  AM,0.00,9.829,81.100,181.1,0.00,1.76
1225,10/06/15 03:04:59  AM,0.00,9.558,81.100,202.2,0.00,0.50
1226,10/06/15 03:19:59  AM,0.00,8.717,85.900,202.2,0.00,0.00
1227,10/06/15 03:34:59  AM,0.00,9.188,84.200,167.1,0.00,0.50
1228,10/06/15 03:49:59  AM,0.00,9.509,82.600,174.1,0.00,0.76
1229,10/06/15 04:04:59  AM,0.00,8.891,82.500,147.4,0.00,1.26
1230,10/06/15 04:19:59  AM,0.00,8.965,85.200,148.8,0.00,0.76
1231,10/06/15 04:34:59  AM,0.00,8.444,87.000,155.8,0.00,0.00
1232,10/06/15 04:49:59  AM,0.00,8.020,88.100,126.4,0.00,1.01
1233,10/06/15 05:04:59  AM,0.00,8.170,88.700,129.2,0.00,1.26
1234,10/06/15 05:19:59  AM,0.00,8.195,88.100,185.3,0.00,0.50
1235,10/06/15 05:34:59  AM,0.00,9.064,85.200,185.3,0.00,0.76
1236,10/06/15 05:49:59  AM,0.00,9.139,84.000,181.1,0.00,0.50
1237,10/06/15 06:04:59  AM,0.00,8.792,85.500,186.7,0.00,0.50
1238,10/06/15 06:19:59  AM,0.00,8.792,85.300,188.1,0.00,0.50
1239,10/06/15 06:34:59  AM,0.00,8.295,88.000,178.3,0.00,0.76
1240,10/06/15 06:49:59  AM,0.00,8.693,87.700,176.9,0.00,0.76
1241,10/06/15 07:04:59  AM,0.00,8.866,87.000,178.3,0.00,0.25
1242,10/06/15 07:19:59  AM,0.00,8.020,89.900,176.9,0.00,0.00
1243,10/06/15 07:34:59  AM,0.00,9.015,87.200,182.5,0.00,0.76
1244,10/06/15 07:49:59  AM,0.00,8.941,87.100,113.7,0.00,1.01
1245,10/06/15 08:04:59  AM,0.00,8.767,88.600,122.1,0.00,0.25
1246,10/06/15 08:19:59  AM,0.00,8.668,89.300,171.3,0.00,0.00
1247,10/06/15 08:34:59  AM,0.00,9.706,86.400,189.5,0.00,0.76
1248,10/06/15 08:49:59  AM,0.00,9.977,87.100,205.0,0.00,0.00
1249,10/06/15 09:04:59  AM,0.00,10.467,86.000,203.6,0.00,0.00
1250,10/06/15 09:19:59  AM,0.00,10.100,87.400,216.2,0.00,0.76
1251,10/06/15 09:34:59  AM,0.00,11.346,84.300,179.7,0.00,0.50
1252,10/06/15 09:49:59  AM,0.00,12.799,80.100,172.7,0.00,0.50
1253,10/06/15 10:04:59  AM,0.00,13.353,78.900,43.5,0.00,0.76
1254,10/06/15 10:19:59  AM,0.00,14.002,76.400,344.0,0.00,1.26
1255,10/06/15 10:34:59  AM,0.00,14.816,74.100,306.1,0.25,1.76
1256,10/06/15 10:49:59  AM,0.00,16.129,64.400,299.0,0.00,1.26
1257,10/06/15 11:04:59  AM,0.00,17.249,61.000,301.8,0.00,1.26
1258,10/06/15 11:19:59  AM,0.00,16.201,61.500,339.7,0.50,2.01
1259,10/06/15 11:34:59  AM,0.00,17.915,57.800,37.9,0.00,1.01
1260,10/06/15 11:49:59  AM,0.00,17.011,60.100,355.2,0.25,1.76
1261,10/06/15 12:04:59  PM,0.00,18.081,56.700,349.6,0.25,2.27
1262,10/06/15 12:19:59  PM,0.00,18.509,56.100,345.4,0.76,2.52
1263,10/06/15 12:34:59  PM,0.00,19.056,56.800,332.7,1.01,2.77
1264,10/06/15 12:49:59  PM,0.00,19.888,53.600,341.2,0.50,2.52
1265,10/06/15 01:04:59  PM,0.00,20.079,53.200,346.8,0.76,2.01
1266,10/06/15 01:19:59  PM,0.00,19.508,52.700,355.2,0.25,1.51
1267,10/06/15 01:34:59  PM,0.00,20.103,54.200,321.5,0.00,0.50
1268,10/06/15 01:49:59  PM,0.00,20.388,50.900,329.9,0.50,2.01
1269,10/06/15 02:04:59  PM,0.00,19.746,47.100,329.9,0.50,2.52
1270,10/06/15 02:19:59  PM,0.00,19.841,47.100,325.7,0.25,2.52
1271,10/06/15 02:34:59  PM,0.00,19.436,47.300,327.1,0.50,2.52
1272,10/06/15 02:49:59  PM,0.00,18.628,54.900,23.9,0.00,2.01
1273,10/06/15 03:04:59  PM,0.00,19.080,51.300,329.9,0.25,2.27
1274,10/06/15 03:19:59  PM,0.00,19.199,51.600,289.2,0.25,1.76
1275,10/06/15 03:34:59  PM,0.00,20.246,52.700,296.2,0.00,0.76
1276,10/06/15 03:49:59  PM,0.00,19.460,50.900,14.0,0.00,1.76
1277,10/06/15 04:04:59  PM,0.00,19.674,54.400,353.8,0.00,1.51
1278,10/06/15 04:19:59  PM,0.00,20.007,51.500,318.7,0.25,1.76
1279,10/06/15 04:34:59  PM,0.00,19.674,52.900,320.1,0.00,1.76
1280,10/06/15 04:49:59  PM,0.00,19.246,53.800,344.0,0.25,1.26
1281,10/06/15 05:04:59  PM,0.00,19.508,54.900,320.1,0.00,1.26
1282,10/06/15 05:19:59  PM,0.00,18.176,57.500,352.4,0.25,4.28
1283,10/06/15 05:34:59  PM,0.00,17.724,60.700,313.1,0.00,1.76
1284,10/06/15 05:49:59  PM,0.00,17.320,60.600,328.5,0.25,1.76
1285,10/06/15 06:04:59  PM,0.00,16.558,65.700,351.0,0.00,1.01
1286,10/06/15 06:19:59  PM,0.00,16.296,68.000,271.0,0.25,2.01
1287,10/06/15 06:34:59  PM,0.00,15.247,73.100,165.7,0.00,0.76
1288,10/06/15 06:49:59  PM,0.00,14.745,76.200,203.6,0.00,1.26
1289,10/06/15 07:04:59  PM,0.00,14.385,78.800,224.6,0.00,1.51
1290,10/06/15 07:19:59  PM,0.00,13.954,81.100,212.0,0.00,1.51
1291,10/06/15 07:34:59  PM,0.00,14.673,76.800,188.1,0.25,1.76
1292,10/06/15 07:49:59  PM,0.00,14.840,76.700,216.2,0.00,2.27
1293,10/06/15 08:04:59  PM,0.00,14.122,79.900,186.7,0.00,1.51
1294,10/06/15 08:19:59  PM,0.00,13.882,79.800,242.9,0.00,0.76
1295,10/06/15 08:34:59  PM,0.00,12.920,84.000,228.8,0.00,0.76
1296,10/06/15 08:49:59  PM,0.00,13.185,83.600,217.6,0.00,0.76
1297,10/06/15 09:04:59  PM,0.00,12.920,84.700,186.7,0.00,1.51
1298,10/06/15 09:19:59  PM,0.00,12.968,84.700,182.5,0.00,0.76
1299,10/06/15 09:34:59  PM,0.00,13.209,84.000,235.9,0.00,1.26
1300,10/06/15 09:49:59  PM,0.00,13.257,83.700,219.0,0.00,1.26
1301,10/06/15 10:04:59  PM,0.00,13.088,84.700,219.0,0.00,0.76
1302,10/06/15 10:19:59  PM,0.00,13.257,83.700,212.0,0.00,0.76
1303,10/06/15 10:34:59  PM,0.00,13.714,82.000,192.3,0.00,2.27
1304,10/06/15 10:49:59  PM,0.00,12.968,84.900,179.7,0.00,0.76
1305,10/06/15 11:04:59  PM,0.00,12.896,85.700,183.9,0.00,1.01
1306,10/06/15 11:19:59  PM,0.00,13.353,83.200,226.0,0.00,1.76
1307,10/06/15 11:34:59  PM,0.00,12.654,86.300,226.0,0.00,0.50
1308,10/06/15 11:49:59  PM,0.00,12.968,85.800,224.6,0.00,0.25
1309,10/07/15 12:04:59  AM,0.00,12.389,87.500,224.6,0.00,0.76
1310,10/07/15 12:19:59  AM,0.00,12.920,86.700,224.6,0.00,0.76
1311,10/07/15 12:34:59  AM,0.00,12.534,88.500,235.9,0.00,1.01
1312,10/07/15 12:49:59  AM,0.00,12.485,88.600,259.7,0.00,0.50
1313,10/07/15 01:04:59  AM,0.00,12.582,89.200,258.3,0.00,0.50
1314,10/07/15 01:19:59  AM,0.00,12.243,90.100,256.9,0.00,0.00
1315,10/07/15 01:34:59  AM,0.00,12.413,90.200,256.9,0.00,0.00
1316,10/07/15 01:49:59  AM,0.00,12.485,88.700,256.9,0.00,0.25
1317,10/07/15 02:04:59  AM,0.00,12.268,90.900,256.9,0.00,0.25
1318,10/07/15 02:19:59  AM,0.00,12.654,89.800,245.7,0.00,1.01
1319,10/07/15 02:34:59  AM,0.00,13.112,88.600,193.7,0.00,1.76
1320,10/07/15 02:49:59  AM,0.00,13.040,88.900,223.2,0.00,1.51
1321,10/07/15 03:04:59  AM,0.00,12.920,89.500,178.3,0.00,1.01
1322,10/07/15 03:19:59  AM,0.00,14.721,79.800,199.4,0.50,3.02
1323,10/07/15 03:34:59  AM,0.00,14.625,79.100,213.4,0.50,3.53
1324,10/07/15 03:49:59  AM,0.00,14.290,80.500,198.0,0.25,2.52
1325,10/07/15 04:04:59  AM,0.00,13.978,82.300,292.0,0.00,1.51
1326,10/07/15 04:19:59  AM,0.00,13.161,86.100,292.0,0.00,0.76
1327,10/07/15 04:34:59  AM,0.00,12.751,88.700,292.0,0.00,0.00
1328,10/07/15 04:49:59  AM,0.00,12.534,90.700,292.0,0.00,0.25
1329,10/07/15 05:04:59  AM,0.00,12.340,93.100,292.0,0.00,0.00
1330,10/07/15 05:19:59  AM,0.00,12.268,93.200,290.6,0.00,0.00
1331,10/07/15 05:34:59  AM,0.00,12.195,94.500,290.6,0.00,0.50
1332,10/07/15 05:49:59  AM,0.00,12.074,95.500,290.6,0.00,0.00
1333,10/07/15 06:04:59  AM,0.20,11.977,96.100,282.2,0.00,0.25
1334,10/07/15 06:19:59  AM,0.00,11.904,96.400,280.8,0.00,0.00
1335,10/07/15 06:34:59  AM,0.00,11.880,96.300,280.8,0.00,0.00
1336,10/07/15 06:49:59  AM,0.00,11.832,96.500,280.8,0.00,0.00
1337,10/07/15 07:04:59  AM,0.20,11.856,96.800,280.8,0.00,0.00
1338,10/07/15 07:19:59  AM,0.00,11.832,96.900,280.8,0.00,0.00
1339,10/07/15 07:34:59  AM,0.00,11.783,97.400,280.8,0.00,0.00
1340,10/07/15 07:49:59  AM,0.00,11.783,97.300,280.8,0.00,0.00
1341,10/07/15 08:04:59  AM,0.00,11.856,97.400,280.8,0.00,0.00
1342,10/07/15 08:19:59  AM,0.00,11.929,97.400,280.8,0.00,0.00
1343,10/07/15 08:34:59  AM,0.00,11.977,97.700,280.8,0.00,0.00
1344,10/07/15 08:49:59  AM,0.00,12.195,97.900,280.8,0.00,0.00
1345,10/07/15 09:04:59  AM,0.00,12.316,97.900,280.8,0.00,0.00
1346,10/07/15 09:19:59  AM,0.00,12.461,97.600,280.8,0.00,0.00
1347,10/07/15 09:34:59  AM,0.00,12.582,97.400,280.8,0.00,0.00
1348,10/07/15 09:49:59  AM,0.00,12.751,97.100,280.8,0.00,0.50
1349,10/07/15 10:04:59  AM,0.00,12.751,97.100,285.0,0.00,0.50
1350,10/07/15 10:19:59  AM,0.00,13.016,96.600,285.0,0.00,0.00
1351,10/07/15 10:34:59  AM,0.00,13.161,96.100,285.0,0.00,0.00
1352,10/07/15 10:49:59  AM,0.00,13.112,95.900,285.0,0.00,0.00
1353,10/07/15 11:04:59  AM,0.00,13.209,95.800,285.0,0.00,0.50
1354,10/07/15 11:19:59  AM,0.00,13.257,95.900,285.0,0.00,0.00
1355,10/07/15 11:34:59  AM,0.20,13.257,95.500,285.0,0.00,0.00
1356,10/07/15 11:49:59  AM,0.00,13.353,95.700,285.0,0.00,0.00
1357,10/07/15 12:04:59  PM,0.00,13.353,95.800,285.0,0.00,0.00
1358,10/07/15 12:19:59  PM,0.20,13.497,95.500,285.0,0.00,0.00
1359,10/07/15 12:34:59  PM,0.20,13.642,95.000,285.0,0.00,0.00
1360,10/07/15 12:49:59  PM,0.00,13.618,95.100,285.0,0.00,0.00
1361,10/07/15 01:04:59  PM,0.20,13.690,95.300,285.0,0.00,0.00
1362,10/07/15 01:19:59  PM,0.20,13.714,95.500,285.0,0.00,0.50
1363,10/07/15 01:34:59  PM,0.40,13.690,95.700,285.0,0.00,0.00
1364,10/07/15 01:49:59  PM,0.20,13.642,96.500,285.0,0.00,0.00
1365,10/07/15 02:04:59  PM,0.40,13.546,97.000,285.0,0.00,0.25
1366,10/07/15 02:19:59  PM,0.20,13.666,97.000,285.0,0.00,0.00
1367,10/07/15 02:34:59  PM,0.20,13.906,96.600,285.0,0.00,0.00
1368,10/07/15 02:49:59  PM,0.00,14.002,96.600,285.0,0.00,0.25
1369,10/07/15 03:04:59  PM,0.20,13.738,97.100,285.0,0.00,0.00
1370,10/07/15 03:19:59  PM,0.20,13.762,97.200,285.0,0.00,0.00
1371,10/07/15 03:34:59  PM,0.00,13.594,97.600,286.4,0.00,0.76
1372,10/07/15 03:49:59  PM,0.40,13.594,97.700,287.8,0.00,0.50
1373,10/07/15 04:04:59  PM,0.00,13.642,96.700,287.8,0.00,0.00
1374,10/07/15 04:19:59  PM,0.00,13.546,97.300,287.8,0.00,0.00
1375,10/07/15 04:34:59  PM,0.20,13.497,97.900,287.8,0.00,0.00
1376,10/07/15 04:49:59  PM,0.00,13.305,98.400,287.8,0.00,1.26
1377,10/07/15 05:04:59  PM,0.20,13.209,98.900,287.8,0.00,1.01
1378,10/07/15 05:19:59  PM,0.00,13.281,98.900,287.8,0.00,0.00
1379,10/07/15 05:34:59  PM,0.00,13.329,98.700,287.8,0.00,0.00
1380,10/07/15 05:49:59  PM,0.00,13.329,98.600,287.8,0.00,0.00
1381,10/07/15 06:04:59  PM,0.20,13.137,98.800,287.8,0.00,0.00
1382,10/07/15 06:19:59  PM,0.00,13.016,99.000,287.8,0.00,0.00
1383,10/07/15 06:34:59  PM,0.00,13.040,99.200,287.8,0.00,0.00
1384,10/07/15 06:49:59  PM,0.20,12.968,99.200,287.8,0.00,0.00
1385,10/07/15 07:04:59  PM,0.20,12.968,99.200,287.8,0.00,0.00
1386,10/07/15 07:19:59  PM,0.00,12.871,99.300,287.8,0.00,0.00
1387,10/07/15 07:34:59  PM,0.00,12.847,99.400,287.8,0.00,0.00
1388,10/07/15 07:49:59  PM,0.40,12.871,99.400,287.8,0.00,0.00
1389,10/07/15 08:04:59  PM,0.20,12.847,99.400,287.8,0.00,0.00
1390,10/07/15 08:19:59  PM,0.20,12.823,99.400,287.8,0.00,0.00
1391,10/07/15 08:34:59  PM,0.20,12.799,99.600,287.8,0.00,0.00
1392,10/07/15 08:49:59  PM,0.00,12.727,99.500,287.8,0.00,0.00
1393,10/07/15 09:04:59  PM,0.40,12.727,99.800,287.8,0.00,0.00
1394,10/07/15 09:19:59  PM,0.20,12.775,99.800,287.8,0.00,0.00
1395,10/07/15 09:34:59  PM,0.20,12.751,99.800,287.8,0.00,0.00
1396,10/07/15 09:49:59  PM,0.00,12.727,100.000,287.8,0.00,0.00
1397,10/07/15 10:04:59  PM,0.00,12.703,100.000,287.8,0.00,0.00
1398,10/07/15 10:19:59  PM,0.00,12.654,100.000,287.8,0.00,0.00
1399,10/07/15 10:34:59  PM,0.00,12.654,100.000,287.8,0.00,0.00
1400,10/07/15 10:49:59  PM,0.00,12.606,100.000,287.8,0.00,0.00
1401,10/07/15 11:04:59  PM,0.00,12.582,100.000,287.8,0.00,0.00
1402,10/07/15 11:19:59  PM,0.00,12.654,100.000,287.8,0.00,0.00
1403,10/07/15 11:34:59  PM,0.00,12.630,100.000,287.8,0.00,0.00
1404,10/07/15 11:49:59  PM,0.00,12.630,100.000,287.8,0.00,0.00
1405,10/08/15 12:04:59  AM,0.00,12.606,100.000,287.8,0.00,0.00
1406,10/08/15 12:19:59  AM,0.00,12.678,100.000,287.8,0.00,0.00
1407,10/08/15 12:34:59  AM,0.20,12.582,100.000,287.8,0.00,0.00
1408,10/08/15 12:49:59  AM,0.00,12.582,100.000,287.8,0.00,0.00
1409,10/08/15 01:04:59  AM,0.00,12.582,100.000,285.0,0.00,0.00
1410,10/08/15 01:19:59  AM,0.00,12.509,100.000,283.6,0.00,0.00
1411,10/08/15 01:34:59  AM,0.00,12.509,100.000,283.6,0.00,0.00
1412,10/08/15 01:49:59  AM,0.00,12.485,100.000,283.6,0.00,0.00
1413,10/08/15 02:04:59  AM,0.00,12.509,100.000,283.6,0.00,0.00
1414,10/08/15 02:19:59  AM,0.00,12.509,100.000,283.6,0.00,0.00
1415,10/08/15 02:34:59  AM,0.00,12.534,100.000,283.6,0.00,0.00
1416,10/08/15 02:49:59  AM,0.00,12.534,100.000,283.6,0.00,0.00
1417,10/08/15 03:04:59  AM,0.00,12.437,100.000,283.6,0.00,0.00
1418,10/08/15 03:19:59  AM,0.00,12.413,100.000,283.6,0.00,0.00
1419,10/08/15 03:34:59  AM,0.00,12.485,100.000,283.6,0.00,0.00
1420,10/08/15 03:49:59  AM,0.00,12.316,100.000,283.6,0.00,0.00
1421,10/08/15 04:04:59  AM,0.00,12.219,100.000,283.6,0.00,0.00
1422,10/08/15 04:19:59  AM,0.00,12.243,100.000,283.6,0.00,0.00
1423,10/08/15 04:34:59  AM,0.00,12.292,100.000,283.6,0.00,0.00
1424,10/08/15 04:49:59  AM,0.00,12.268,100.000,283.6,0.00,0.00
1425,10/08/15 05:04:59  AM,0.00,12.292,100.000,283.6,0.00,0.00
1426,10/08/15 05:19:59  AM,0.00,12.389,100.000,283.6,0.00,0.00
1427,10/08/15 05:34:59  AM,0.00,12.292,100.000,283.6,0.00,0.00
1428,10/08/15 05:49:59  AM,0.00,12.461,100.000,283.6,0.00,0.00
1429,10/08/15 06:04:59  AM,0.00,12.316,100.000,283.6,0.00,0.00
1430,10/08/15 06:19:59  AM,0.00,12.461,100.000,283.6,0.00,0.00
1431,10/08/15 06:34:59  AM,0.00,12.461,100.000,282.2,0.00,1.01
1432,10/08/15 06:49:59  AM,0.00,12.509,100.000,286.4,0.00,0.50
1433,10/08/15 07:04:59  AM,0.00,12.340,100.000,286.4,0.00,0.00
1434,10/08/15 07:19:59  AM,0.00,12.219,100.000,286.4,0.00,0.00
1435,10/08/15 07:34:59  AM,0.00,12.074,100.000,286.4,0.00,0.00
1436,10/08/15 07:49:59  AM,0.00,12.122,100.000,286.4,0.00,0.25
1437,10/08/15 08:04:59  AM,0.00,12.606,100.000,279.4,0.00,1.01
1438,10/08/15 08:19:59  AM,0.00,12.558,100.000,279.4,0.00,0.00
1439,10/08/15 08:34:59  AM,0.00,12.703,100.000,279.4,0.00,0.00
1440,10/08/15 08:49:59  AM,0.00,12.920,100.000,279.4,0.00,0.00
1441,10/08/15 09:04:59  AM,0.00,13.281,100.000,279.4,0.00,0.00
1442,10/08/15 09:19:59  AM,0.00,13.425,100.000,283.6,0.00,0.76
1443,10/08/15 09:34:59  AM,0.00,13.449,100.000,285.0,0.00,0.25
1444,10/08/15 09:49:59  AM,0.00,13.810,100.000,285.0,0.00,0.00
1445,10/08/15 10:04:59  AM,0.00,14.122,100.000,285.0,0.00,0.76
1446,10/08/15 10:19:59  AM,0.00,14.170,100.000,279.4,0.00,0.76
1447,10/08/15 10:34:59  AM,0.00,14.433,99.700,276.6,0.00,0.76
1448,10/08/15 10:49:59  AM,0.00,14.457,99.800,290.6,0.00,1.01
1449,10/08/15 11:04:59  AM,0.00,14.697,99.700,290.6,0.00,1.01
1450,10/08/15 11:19:59  AM,0.00,14.792,99.400,290.6,0.00,0.76
1451,10/08/15 11:34:59  AM,0.00,14.625,99.300,290.6,0.00,0.76
1452,10/08/15 11:49:59  AM,0.00,15.103,98.900,290.6,0.00,0.25
1453,10/08/15 12:04:59  PM,0.00,15.175,99.200,279.4,0.00,1.51
1454,10/08/15 12:19:59  PM,0.00,15.223,99.000,289.2,0.00,0.76
1455,10/08/15 12:34:59  PM,0.00,15.581,98.300,282.2,0.25,1.26
1456,10/08/15 12:49:59  PM,0.00,15.581,98.000,296.2,0.00,1.26
1457,10/08/15 01:04:59  PM,0.00,15.867,96.600,296.2,0.00,1.26
1458,10/08/15 01:19:59  PM,0.00,16.201,96.200,296.2,0.00,1.01
1459,10/08/15 01:34:59  PM,0.00,16.487,96.500,297.6,0.00,1.01
1460,10/08/15 01:49:59  PM,0.00,16.606,95.400,299.0,0.00,1.26
1461,10/08/15 02:04:59  PM,0.00,16.963,94.200,299.0,0.00,0.50
1462,10/08/15 02:19:59  PM,0.00,16.272,94.500,306.1,0.76,2.27
1463,10/08/15 02:34:59  PM,0.00,16.820,93.500,308.9,0.00,0.25
1464,10/08/15 02:49:59  PM,0.00,17.130,93.700,310.3,0.00,1.26
1465,10/08/15 03:04:59  PM,0.00,17.201,93.800,311.7,0.00,0.50
1466,10/08/15 03:19:59  PM,0.00,17.344,93.500,311.7,0.00,1.01
1467,10/08/15 03:34:59  PM,0.00,16.820,94.600,311.7,0.00,1.51
1468,10/08/15 03:49:59  PM,0.00,16.701,95.500,311.7,0.00,0.76
1469,10/08/15 04:04:59  PM,0.00,16.725,95.500,311.7,0.00,0.00
1470,10/08/15 04:19:59  PM,0.00,16.749,95.800,311.7,0.00,1.01
1471,10/08/15 04:34:59  PM,0.00,16.630,95.500,311.7,0.00,0.50
1472,10/08/15 04:49:59  PM,0.00,16.654,96.300,311.7,0.00,0.00
1473,10/08/15 05:04:59  PM,0.00,16.153,96.600,311.7,0.00,0.25
1474,10/08/15 05:19:59  PM,0.00,16.201,97.200,311.7,0.00,0.00
1475,10/08/15 05:34:59  PM,0.00,16.082,97.500,311.7,0.00,0.76
1476,10/08/15 05:49:59  PM,0.00,15.891,97.900,311.7,0.00,0.00
1477,10/08/15 06:04:59  PM,0.00,15.605,98.700,311.7,0.00,0.00
1478,10/08/15 06:19:59  PM,0.00,15.461,99.300,311.7,0.00,0.00
1479,10/08/15 06:34:59  PM,0.00,15.079,99.300,311.7,0.00,0.00
1480,10/08/15 06:49:59  PM,0.00,15.031,99.800,311.7,0.00,0.00
1481,10/08/15 07:04:59  PM,0.00,14.768,99.700,311.7,0.00,0.50
1482,10/08/15 07:19:59  PM,0.00,14.601,99.700,311.7,0.00,0.00
1483,10/08/15 07:34:59  PM,0.00,14.266,99.700,311.7,0.00,0.00
1484,10/08/15 07:49:59  PM,0.00,14.170,99.600,311.7,0.00,0.00
1485,10/08/15 08:04:59  PM,0.00,13.954,99.600,311.7,0.00,0.00
1486,10/08/15 08:19:59  PM,0.00,13.906,99.900,311.7,0.00,0.00
1487,10/08/15 08:34:59  PM,0.00,13.834,99.800,311.7,0.00,0.00
1488,10/08/15 08:49:59  PM,0.00,13.882,99.100,311.7,0.00,0.76
1489,10/08/15 09:04:59  PM,0.00,13.978,99.200,251.3,0.00,0.50
1490,10/08/15 09:19:59  PM,0.00,13.834,98.600,183.9,0.00,1.01
1491,10/08/15 09:34:59  PM,0.00,13.546,99.700,169.9,0.00,0.50
1492,10/08/15 09:49:59  PM,0.00,13.666,100.000,169.9,0.00,0.00
1493,10/08/15 10:04:59  PM,0.00,13.546,99.800,231.6,0.00,0.76
1494,10/08/15 10:19:59  PM,0.00,13.377,100.000,228.8,0.00,0.00
1495,10/08/15 10:34:59  PM,0.00,13.497,100.000,224.6,0.00,0.50
1496,10/08/15 10:49:59  PM,0.00,13.714,99.400,183.9,0.00,1.01
1497,10/08/15 11:04:59  PM,0.00,13.762,99.700,103.9,0.00,1.76
1498,10/08/15 11:19:59  PM,0.00,13.425,99.600,71.6,0.00,0.76
1499,10/08/15 11:34:59  PM,0.00,13.425,99.900,228.8,0.00,0.76
1500,10/08/15 11:49:59  PM,0.00,13.570,99.700,212.0,0.00,0.00
1501,10/09/15 12:04:59  AM,0.00,13.305,99.800,212.0,0.00,0.00
1502,10/09/15 12:19:59  AM,0.00,13.185,99.900,212.0,0.00,0.00
1503,10/09/15 12:34:59  AM,0.00,13.137,100.000,212.0,0.00,0.00
1504,10/09/15 12:49:59  AM,0.00,12.944,100.000,212.0,0.00,0.00
1505,10/09/15 01:04:59  AM,0.00,13.112,100.000,123.5,0.00,0.76
1506,10/09/15 01:19:59  AM,0.00,12.896,100.000,103.9,0.00,0.00
